dependency,restimulus,num_obs_train,num_subj_train,num_subj_rerep_train,num_obs_test,num_subj_test,num_subj_rerep_test,num_coeffs_glm,wmae_glm_train,wwmape_glm_train,wmae_glm_test,wwmape_glm_test,num_coeffs_lme,subj_intercept_mean,subj_intercept_var,rand_eff_var,rand_eff_ICC,x_joint_poly_stand_est,x_joint_poly_stand_t_val,y_joint_scale,y_joint_center,x_joint_poly_scale,x_joint_poly_center,wmae_lme_train,wwmape_lme_train,wmae_lme_test,wwmape_lme_test,x_joint_scaled_stand_est,x_joint_scaled_stand_t_val,x_joint_scaled_scale,x_joint_scaled_center,x_joint_exp_stand_est,x_joint_exp:x_joint_weight_exp_stand_est,x_joint_exp_stand_t_val,x_joint_exp:x_joint_weight_exp_stand_t_val,x_joint_exp_scale,x_joint_exp:x_joint_weight_exp_scale,x_joint_exp_center,x_joint_exp:x_joint_weight_exp_center,x_joint_poly:x_joint_height_exp_stand_est,x_joint_poly:x_joint_height_exp_stand_t_val,x_joint_poly:x_joint_height_exp_scale,x_joint_poly:x_joint_height_exp_center,x_joint_poly:x_joint_weight_exp_stand_est,x_joint_poly:x_joint_weight_exp_stand_t_val,x_joint_poly:x_joint_weight_exp_scale,x_joint_poly:x_joint_weight_exp_center,x_joint_exp:x_joint_height_exp_stand_est,x_joint_exp:x_joint_height_exp_stand_t_val,x_joint_exp:x_joint_height_exp_scale,x_joint_exp:x_joint_height_exp_center,x_joint_height_stand_est,x_joint_height_stand_t_val,x_joint_height_scale,x_joint_height_center,x_joint_scaled:x_joint_height_exp_stand_est,x_joint_scaled:x_joint_height_exp_stand_t_val,x_joint_scaled:x_joint_height_exp_scale,x_joint_scaled:x_joint_height_exp_center,x_joint_weight_stand_est,x_joint_weight_stand_t_val,x_joint_weight_scale,x_joint_weight_center,x_joint_scaled:x_joint_height_poly_stand_est,x_joint_scaled:x_joint_height_poly_stand_t_val,x_joint_scaled:x_joint_height_poly_scale,x_joint_scaled:x_joint_height_poly_center,x_joint_scaled:x_joint_weight_poly_stand_est,x_joint_scaled:x_joint_weight_poly_stand_t_val,x_joint_scaled:x_joint_weight_poly_scale,x_joint_scaled:x_joint_weight_poly_center,x_joint_scaled:x_joint_poly_stand_est,x_joint_scaled:x_joint_poly_stand_t_val,x_joint_scaled:x_joint_poly_scale,x_joint_scaled:x_joint_poly_center,x_joint_weight_exp:x_joint_weight_poly_stand_est,x_joint_weight_exp:x_joint_weight_poly_stand_t_val,x_joint_weight_exp:x_joint_weight_poly_scale,x_joint_weight_exp:x_joint_weight_poly_center,x_joint_weight_exp_stand_est,x_joint_weight_exp_stand_t_val,x_joint_weight_exp_scale,x_joint_weight_exp_center,x_joint_height:x_joint_weight_exp_stand_est,x_joint_height:x_joint_weight_exp_stand_t_val,x_joint_height:x_joint_weight_exp_scale,x_joint_height:x_joint_weight_exp_center,x_joint_weight_exp:x_joint_poly_stand_est,x_joint_weight_exp:x_joint_poly_stand_t_val,x_joint_weight_exp:x_joint_poly_scale,x_joint_weight_exp:x_joint_poly_center
PIP2 - DIP2,20,452182,31,101,106603,24,25,5,13.86773850863326,0.47853373236692043,14.798882451279248,0.5046624822999805,2,-0.2500697647013586,0.3899212366415418,0.4398831226391894,0.7218621790466245,0.9925712454409039,1337.8169879975821,28.91226368578514,29.689423851174823,3067.2530069892955,3179.827531468208,9.362748929076476,0.3230801610122746,11.119115645953318,0.3791773143236427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIP2 - DIP2,21,397582,33,114,86825,27,28,4,10.87690449131853,0.7438329394586118,9.464338974846939,0.7171615626636964,2,-0.06955414440834314,1.0619675649643225,1.0347674205944621,0.48321409190189335,NA,NA,11.249714234555302,12.534086511739316,NA,NA,8.516816887381767,0.5824349147524753,7.660333080401847,0.580462772631645,0.9669024566720035,462.0144339177899,19.555208033914116,48.17798439513666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP2_f - DIP2,2,530136,51,164,118196,37,41,5,15.738965035580954,0.4944272507707079,15.972206625622308,0.49213432093455256,2,-0.05760354587713845,0.5415818935656738,0.5343086596857892,0.7364134227613748,NA,NA,27.760643854392878,28.593414824188343,NA,NA,9.516747819474581,0.2989611737508548,11.178001669516188,0.3444156709197538,0.9202019716078904,1370.725864644313,19.26751618363062,40.71309638753795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP2_f - DIP2,3,539880,44,158,141868,36,39,5,15.83168201584167,0.5209096991072365,15.027582399313744,0.5106563435586042,2,-0.03937897706620494,0.5719785895346222,0.5605890706364457,0.617967346901275,NA,NA,25.07158333660215,27.549148792698265,NA,NA,11.69621300456422,0.38484039729986863,12.230739561042325,0.4156160703231054,0.9330646572891951,931.5802609634084,17.714729573019646,43.57679207475746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP2_f - DIP2,5,382478,34,116,86469,28,29,14,14.402936938632864,0.6203133301044127,14.859616161951264,0.6402921148803462,6,0.1818576745046306,0.7083302683080097,0.7656985055139741,0.619063969463465,NA,NA,20.40767514021551,22.38363728611338,NA,NA,10.787654912770778,0.4646084455878519,1377.8303048110686,59.36989692053155,1.1402211414475227,580.8407104200882,20.390031627406913,26.95447646171591,400.7097721881288,1678.9192422977349,50.17309317004653,50.17441059951163,4953528378736736e16,6336109166671604e54,3365498329155285e15,4539940906207904e53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.82473444095885,47.65702084741668,6.969376852038458,175.2276653820612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.30697380694356,50.121797450581745,401616439141838e30,9585519835973883e28,NA,NA,NA,NA
MCP2_f - DIP2,10,397063,35,105,105741,25,26,6,13.344651666121685,0.589619772294571,12.583678581046636,0.5942813899308386,2,-0.22043041028677926,1.1879930879553113,1.2026643555445955,0.8053918918202672,NA,NA,19.06110250988149,23.14881791988856,NA,NA,7.993017902946712,0.35316331319808425,7.975448636845515,0.37665144343128537,1.0232437137788237,796.4251014696689,17.3345975122606,37.5280544782522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP2_f - DIP2,17,598835,27,102,143263,24,25,11,11.49062764427904,0.579801081424799,11.98224105161518,0.6453905996489151,5,-0.08672234747330568,0.8245021077037815,0.8015628629281291,0.668360220122812,-0.7846761784624666,-144.81804494289426,17.801657149009404,17.51911460251586,1537.2401334297585,2378.9086482205857,8.64256966837302,0.4360920391069072,9.464564306607457,0.50978283669512,1.5660430505267162,283.77440122660715,15.994888299881731,46.07681221306992,0.4439437839003791,NA,26.50834572124715,NA,9304362270219554e21,NA,3641899757069565e20,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5909085627727766,27.268127269641962,4564854796211029e99,2827892359245019e97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP3_f - PIP3,1,161256,16,61,44036,14,15,5,7.60342429604195,0.5717777702253242,6.978456677721501,0.5969817787124028,2,-0.36569605160301866,0.6514655051092147,0.7445286216205521,0.7053103073731418,NA,NA,13.207160400285044,15.57907367443755,NA,NA,5.684260797445243,0.4274566087064692,7.37675893872433,0.6310550993934272,0.6372209947326639,439.0972896138277,13.189515018978213,36.26358495838598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP3_f - PIP3,2,449547,26,98,107055,22,24,5,10.667687565866146,0.4807059617247075,9.893398030523464,0.4465669653380017,2,-0.3209506050622025,0.6589574757293437,0.7366088082688528,0.795859535511067,0.9873894725797886,1347.8639258465453,19.616419315270804,17.835318117069093,2131.180739232381,2613.3295652899865,6.344601919196358,0.2858996336831767,6.206698872020929,0.28015719892132274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP3_f - PIP3,3,517578,33,124,116472,29,31,5,11.520977327952908,0.4892941767241478,11.561813499263836,0.49371557008852623,3,-0.022211296328203407,0.4837764445025523,0.4843367277360571,0.6624024749900277,1.050612609851859,1255.1358220538361,19.900313314841508,19.853702222337446,2198.682725576726,3193.170563169893,7.642913872393614,0.32459340423256217,8.106937987803645,0.34618457654377965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61254186054007,5.141850531233301,6.91160647377483,178.60109587347222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP3_f - PIP3,4,389632,43,122,84704,29,30,5,13.577609036225152,0.4336651266915152,13.892645749557254,0.48135684066569395,2,-0.24118859601074896,0.4447816621259595,0.49266451159486324,0.562813789999027,0.6161703232951751,546.4639355935213,23.250819532290244,30.6356525537438,2153.488953674324,3928.298547138814,10.502783600638525,0.33545604153371394,10.038156514210034,0.34780526279106244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP3_f - PIP3,5,515443,31,110,113557,25,27,5,11.046163376311881,0.6311097079835738,11.63320526980296,0.63877023901086,2,-0.22475342801065434,0.9239825531499712,0.9447161010119705,0.6904966562898363,NA,NA,15.451778582672643,16.815029473190595,NA,NA,7.880584655703345,0.45024804643631283,7.6217674046212895,0.41850531077387115,0.8724823180361216,614.6701943058713,17.507279664822388,41.712569936969686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP3_f - PIP3,6,141320,13,36,46704,9,9,7,7.953170929742061,0.5977457969582654,8.837347169553365,0.6811746827083409,3,-0.2511460857623639,2.301633879426291,2.187718012826665,0.9610819206591129,0.8407360403897809,220.3634924393191,10.677092636160967,10.236277091021563,1831.583247071232,1793.0263033608946,2.270162493360922,0.17062126550608375,2.857531571383158,0.22025593474159774,0.6372594577896411,158.0440476081445,21.147600775347016,36.685262019040344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP3_f - PIP3,8,360431,19,67,81894,15,16,5,8.80716634894248,0.29597672561590355,9.595390103936325,0.3210415427201094,2,-0.3064693818791313,0.28456978756062407,0.3635338692874343,0.842137367037744,0.9287152015163672,1961.1001488053143,24.99392903827606,29.50365383220785,2594.9458157142503,3177.704064737464,4.91168738299762,0.1650638912983789,4.850927481582332,0.1623018163348767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP3_f - PIP3,9,344761,23,73,87068,18,18,6,10.046565232082497,0.45764682047649224,11.3344475783902,0.5747636128772258,2,-0.20184923454235873,1.8094486981500808,1.7715454955144627,0.89972411109605,1.076823299612663,978.6376252329358,13.666332604379777,19.022373599822167,2146.8738627307525,3375.6803834410002,4.42190764501971,0.20142923749916153,7.43513924083273,0.3770318282166514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP3_f - PIP3,10,337886,23,80,64000,18,19,7,7.586549454151014,0.5172140542032319,7.05549566957606,0.4974501553976651,2,-0.44056735776952893,1.3656351842461145,1.5004766596353802,0.8238014747218005,NA,NA,11.919372157939087,14.058867190363298,NA,NA,5.202020093611166,0.35464843654201134,6.229288212390503,0.43919811369633976,0.978673177036808,628.3891918182906,16.651976068488736,38.72953256631926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP3_f - PIP3,11,235408,22,56,49368,13,14,6,8.566573457967348,0.4914524965457035,7.926674485472804,0.4503221454207822,3,-0.6103610463905605,1.6123771264383344,1.9116718352770194,0.8788502181908043,0.613707906731531,92.70118504110323,14.527463607455463,18.686476322110327,2002.9522052052746,2300.7103164814803,5.327773364107704,0.30564700503271075,9.13938301830736,0.5192173055887693,0.5191854508663365,78.04294412935458,21.200061708325503,43.02638271167747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP3_f - PIP3,12,177096,19,52,44046,12,13,5,6.398199062209233,0.6973283413479762,5.726511362864857,0.7231590314631015,2,0.12524728244366432,1.059805267755844,1.0197348331035976,0.9048351887817919,0.9957261294555972,619.4357061453101,11.081184579443361,9.660247404564943,2022.0144548080677,3367.123524069985,2.515705542810348,0.27418227479813945,3.6166584399659474,0.4567212127682193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP3_f - PIP3,13,183031,17,52,39129,13,13,5,8.997090798994769,0.5648958567129094,8.886210693796773,0.621541838879021,3,-0.08597637677176093,2.2706278129689332,2.1445719931343072,0.906336601322786,0.47083720631748044,72.22063282815617,11.485234862540867,15.413154315652733,2038.8623452445313,3094.55815680577,3.9351247418396795,0.24707271627869504,5.061596911337914,0.35403102180927076,0.7364824320139766,112.39783778293211,20.218742756309943,51.82434593555452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP3_f - PIP3,14,285936,21,61,90481,13,15,4,6.3533269127831185,0.8776266354988023,6.2210474167501095,0.7994053597968457,3,-0.6129066765428892,1.0367097061760384,1.363029009827327,0.7874291075262009,0.9749983129537733,185.97251843775462,8.033336543112476,8.44512348532258,1586.4713820415404,1732.6519202253999,3.6394136473720495,0.5027360308038017,5.356096972673895,0.6882591211278596,-0.4494636572815277,-79.143462681268,16.55451677961578,38.19163328344526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP3_f - PIP3,16,252466,15,45,52679,10,11,6,5.92899532330621,0.3928440531058759,5.055996898023928,0.42090861432391047,3,-0.28012774961781134,1.5696481701613738,1.5435065077329537,0.8725631043478861,1.9277383733166693,273.9806615777558,10.90096245281443,14.778772714755135,1758.342977041225,2176.1176581320997,3.822552266653508,0.2532751071228433,5.8376209312867795,0.4859783316118137,-0.8847879134401901,-124.70592172428196,18.826485915894917,42.6811725481968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP3_f - PIP3,17,269916,21,54,42089,13,13,5,5.987280513602059,0.4336865732346392,6.599785163722056,0.4193469175115569,3,-0.5636727201430961,2.4061680915554753,2.609230075677372,0.9492767020749779,0.4274667306258984,106.03344703202255,8.597232807764854,11.422987466474641,1672.686674177414,2478.778824307421,2.367701737262598,0.17150364853330582,4.478952005000773,0.28459028140849674,0.6346269005464691,149.16867009711262,16.701220865681805,46.90254875059135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP3_f - PIP3,19,346174,19,62,90441,14,15,4,5.712102545963755,0.8264948968100498,6.409627762372868,0.8596437976419871,2,-0.4686273369845286,0.9862623263992532,1.1539975274151653,0.8432470257015204,0.5698858388571313,449.7526172289898,8.904446009777157,7.04698278436983,1365.8584518093996,1369.242015614777,2.899583284089575,0.4195461772424149,3.3680399211053382,0.4517133811397739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP3_f - PIP3,20,303559,20,73,84642,17,18,9,6.676450699724135,0.3009186612337872,7.84378497230581,0.35170943656146975,4,-0.27580971131324167,0.7964029805433048,0.8327155037876794,0.836469487263934,0.8392486305207806,1134.9245843349809,19.62136673862016,21.4842596849239,1702.488392773407,1848.4469690893698,6.2264851268400365,0.2806379696083444,9.832584962930893,0.4408857368560175,NA,NA,NA,NA,2.6831543394925217,NA,66.66283681126798,NA,6072913017434718e22,NA,5622370266719693e21,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8530413102859615,68.2722056586212,11674175251419106e102,1577908662135328e101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP3_f - PIP3,21,236821,21,65,58501,16,16,6,9.130642067447502,0.4767657309428378,9.488971994443574,0.5300387618138249,2,-0.13821369129091363,1.3359909665553946,1.2915307103002178,0.8035555033458541,0.9798240436736901,848.1430339907189,11.649330760269642,14.684129897971554,1684.382011873613,2963.886465111539,4.875530622013393,0.25458077357184383,5.497507955276607,0.3070819801536714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP3_f - PIP3,22,383596,26,97,95024,21,24,5,10.48406781080295,0.4453885508487842,10.697024943736494,0.4666809696441759,2,-0.13232003904109924,1.0506453362944113,1.0277730086571293,0.8002657229149874,0.9782037234076085,911.7482205644089,14.85983574506358,21.7563584845408,1887.147896292138,3338.9509140447226,5.615774739760286,0.23857168976508947,6.887405441121202,0.30047803632327336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP3_f - PIP3,23,261218,23,62,59183,15,15,5,11.01221218945444,0.36084649878229075,12.66520377565938,0.4052924050615632,2,-0.20666379337093996,0.6360372207646503,0.651114841138802,0.7810779344821641,0.771702914340325,784.6814341953016,19.156823973655634,30.23711252339293,2098.745529537063,4265.56380215422,5.8212670907272015,0.19075039710704558,6.423769743268444,0.20556361626131225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP3_f - DIP3,2,558921,32,119,143128,28,29,4,11.708239037657496,0.34060856263743955,12.59494498197379,0.37283528170456853,2,0.01049253895469511,0.42319684828584464,0.41007539209462585,0.5780761588073279,0.5760707254871266,694.0083259028944,17.531522476877914,32.38799430592288,2403.1061457557994,3108.7643863990065,7.43183869659395,0.21620227329306577,8.372589966876095,0.2478452222986923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP3_f - DIP3,3,513630,32,116,113263,28,29,4,10.527273960533437,0.35533572747996534,10.628223109343752,0.39154941608473304,2,0.046845593553315516,0.45182633612690287,0.4399277847057048,0.607109641242865,NA,NA,16.103370027451877,27.39248749789201,NA,NA,6.400030734072488,0.21602549580371594,7.8626483756127765,0.28966416574791387,0.6197339736166122,678.2821237576009,20.4973401165397,53.55656700465585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP3_f - DIP3,8,387574,27,85,83546,21,21,4,10.10377381412569,0.4310837403316954,10.609461720670502,0.4349924937740101,2,0.04613378598851047,0.4200375063212013,0.4066397295990203,0.5627057358036084,NA,NA,16.34828784641958,22.444788567620506,NA,NA,6.695689170619017,0.2856757074008829,6.916973191990733,0.2835988759250522,0.5529074622049546,531.9506741164915,23.092221080686965,52.06686280025686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCP3_f - DIP3,23,216590,30,84,59892,21,21,8,17.16459812747298,0.3787365090384841,16.887349050749904,0.3795256780741124,2,0.12750506221679594,0.19257121185851414,0.20249968249292788,0.3071876007628317,0.9016372515850929,461.8758340003262,27.54566869501479,43.16697071580295,2149.9012400760826,3603.0195500452905,15.170246731490312,0.3347311859950307,16.785137003088714,0.37722856817371425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIP3 - DIP3,2,392525,28,96,80325,21,23,5,11.185658427468768,0.312053486152626,11.894776337336602,0.3405366704168095,2,0.2596331033412313,0.6676573264769212,0.7112830910758996,0.7392839100040499,NA,NA,16.885507398607203,30.805639703343903,NA,NA,6.5777408979802985,0.18350345592377854,7.850753207376724,0.22475995190530693,0.6233870457814428,747.0932180250873,19.864436135666377,19.026547673799133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
